"X"	"Y"	"distance"	"Em_routier_150m"
725170	2371970	"22.960514"	"0.261935"
725170	2371990	"7.255190"	"0.26587"
725170	2372010	"8.469579"	"0.262183"
725170	2372030	"24.104263"	"0.263644"
725170	2372050	"39.649206"	"0.253347"
725170	2372070	"55.354954"	"0.242958"
725170	2372090	"70.918544"	"0.236432"
725170	2372110	"86.624233"	"0.21539"
725170	2372130	"102.240368"	"0.193241"
725170	2372150	"117.874976"	"0.164544"
725170	2372170	"133.599240"	"0.118327"
725170	2372190	"149.304963"	"0.0361555"
725190	2360830	"132.327624"	"0.977211"
725190	2360850	"112.910890"	"1.29961"
725190	2360870	"93.551823"	"1.61938"
725190	2360890	"74.108254"	"1.80982"
725190	2360910	"54.580204"	"1.90262"
725190	2360930	"35.109767"	"2.04923"
725190	2360950	"15.777622"	"2.21243"
725190	2360970	"3.777469"	"2.40787"
725190	2360990	"23.109658"	"2.59906"
725190	2361010	"42.526379"	"2.74503"
725190	2361030	"61.969924"	"2.83845"
725190	2361050	"81.440285"	"2.8161"
725190	2361070	"100.691324"	"2.76763"
725190	2361090	"112.619293"	"2.43955"
725190	2361110	"106.907885"	"2.02271"
725190	2361130	"101.196487"	"1.43126"
725190	2361150	"95.452309"	"1.44155"
725190	2361170	"89.740898"	"1.46259"
725190	2361190	"84.138924"	"1.49807"
725190	2361210	"78.394797"	"1.53452"
725190	2361230	"72.573923"	"1.61612"
725190	2361250	"66.972232"	"1.67558"
725190	2361270	"61.762727"	"1.76209"
725190	2361290	"56.443001"	"1.83993"
725190	2361310	"51.203639"	"1.99049"
725190	2361330	"46.054077"	"2.06869"
725190	2361350	"40.734413"	"2.13002"
725190	2361370	"34.526023"	"2.20958"
725190	2361390	"26.350313"	"2.30998"
725190	2361410	"22.935331"	"2.37062"
725190	2361430	"20.286381"	"2.42583"
725190	2361450	"16.018535"	"2.49232"
725190	2361470	"11.806419"	"2.55911"
725190	2361490	"7.594335"	"2.59427"
725190	2361510	"2.890003"	"2.6379"
725190	2361530	"2.715072"	"2.68237"
725190	2361550	"8.206228"	"2.65676"
725190	2361570	"13.808094"	"2.61748"
725190	2361590	"19.268185"	"2.61892"
725190	2361610	"24.947836"	"2.5692"
725190	2361630	"30.408091"	"2.55503"
725190	2361650	"36.009717"	"2.5594"
725190	2361670	"41.501746"	"2.55746"
725190	2361690	"47.071627"	"2.48676"
725190	2361710	"52.641581"	"2.43307"
725190	2361730	"58.133548"	"2.43202"
725190	2361750	"63.735298"	"2.40561"
725190	2361770	"69.305172"	"2.3271"
725190	2361790	"74.765372"	"2.233"
725190	2361810	"80.335315"	"2.21472"
725190	2361830	"85.936994"	"2.17689"
725190	2361850	"91.429006"	"2.1201"
725190	2361870	"96.998895"	"1.9768"
725190	2361890	"102.568818"	"1.83739"
725190	2361910	"108.060798"	"1.82599"
725190	2361930	"113.662525"	"1.75626"
725190	2361950	"119.232405"	"1.6187"
725190	2361970	"124.770599"	"1.43985"
725190	2361990	"130.372247"	"1.21125"
725190	2362010	"135.864198"	"0.999399"
725190	2362030	"141.465901"	"0.766902"
725190	2362050	"146.926083"	"0.505315"
725190	2366610	"147.853084"	"0.254447"
725190	2366630	"133.455745"	"0.366975"
725190	2366650	"119.512639"	"0.442259"
725190	2366670	"107.099299"	"0.514783"
725190	2366690	"96.536157"	"0.554102"
725190	2366710	"86.284787"	"0.581975"
725190	2366730	"75.974293"	"0.591096"
725190	2366750	"65.722911"	"0.583055"
725190	2366770	"52.892937"	"0.613927"
725190	2366790	"38.739955"	"0.598876"
725190	2366810	"24.505329"	"0.617227"
725190	2366830	"10.271819"	"0.59692"
725190	2366850	"3.882049"	"0.587003"
725190	2366870	"18.035779"	"0.567115"
725190	2366890	"32.107635"	"0.550702"
725190	2366910	"46.342268"	"0.522141"
725190	2366930	"61.204708"	"0.496696"
725190	2366950	"78.270893"	"0.472831"
725190	2366970	"95.605919"	"0.452348"
725190	2366990	"112.841867"	"0.420654"
725190	2367010	"130.176887"	"0.354761"
725190	2367030	"147.511908"	"0.214931"
725190	2368150	"144.750564"	"0.639754"
725190	2368170	"126.558201"	"1.45296"
725190	2368190	"108.318862"	"2.11525"
725190	2368210	"90.079542"	"3.19076"
725190	2368230	"71.887174"	"4.15533"
725190	2368250	"53.647849"	"4.79235"
725190	2368270	"35.304115"	"5.33315"
725190	2368290	"17.216168"	"5.7207"
725190	2368310	"1.023916"	"5.92064"
725190	2368330	"19.320039"	"6.10355"
725190	2368350	"37.559236"	"6.30879"
725190	2368370	"55.798537"	"6.44095"
725190	2368390	"61.126277"	"6.49628"
725190	2368410	"52.588931"	"6.44992"
725190	2368430	"44.002585"	"6.50763"
725190	2368450	"35.367153"	"6.21195"
725190	2368470	"26.884050"	"5.72274"
725190	2368490	"18.346719"	"5.46425"
725190	2368510	"9.760500"	"5.34854"
725190	2368530	"1.277441"	"5.48731"
725190	2368550	"7.358533"	"5.4947"
725190	2368570	"15.895683"	"5.4947"
725190	2368590	"24.482037"	"5.35456"
725190	2368610	"32.965118"	"5.35181"
725190	2368630	"41.600533"	"5.4076"
725190	2368650	"50.095620"	"5.42714"
725190	2368670	"58.378261"	"5.41108"
725190	2368690	"66.812642"	"5.283"
725190	2368710	"73.502231"	"5.08646"
725190	2368730	"78.867838"	"4.97399"
725190	2368750	"82.473758"	"4.9127"
725190	2368770	"86.171025"	"4.81529"
725190	2368790	"89.797871"	"4.64452"
725190	2368810	"93.495093"	"4.54632"
725190	2368830	"97.100997"	"4.26842"
725190	2368850	"100.813278"	"3.92749"
725190	2368870	"104.622097"	"3.89236"
725190	2368890	"108.361747"	"3.88716"
725190	2368910	"112.079909"	"3.84957"
725190	2368930	"115.867470"	"3.63903"
725190	2368950	"119.564434"	"3.47381"
725190	2368970	"123.282615"	"3.2281"
725190	2368990	"126.888571"	"2.9359"
725190	2369010	"130.627978"	"2.58726"
725190	2369030	"134.324928"	"2.20298"
725190	2369050	"138.043106"	"2.00576"
725190	2369070	"141.761283"	"1.79386"
725190	2369090	"145.431213"	"1.46517"
725190	2369110	"149.149375"	"1.06727"
725190	2370270	"148.383896"	"1.09118"
725190	2370290	"134.711360"	"2.51745"
725190	2370310	"121.034243"	"3.51026"
725190	2370330	"106.693020"	"4.10774"
725190	2370350	"91.666410"	"4.55014"
725190	2370370	"76.751014"	"4.89635"
725190	2370390	"61.674203"	"5.17988"
725190	2370410	"46.597424"	"5.30646"
725190	2370430	"31.617389"	"5.45869"
725190	2370450	"16.529836"	"5.56659"
725190	2370470	"1.617490"	"5.52356"
725190	2370490	"13.451934"	"5.54353"
725190	2370510	"28.528713"	"5.47708"
725190	2370530	"43.519544"	"5.22048"
725190	2370550	"58.235163"	"5.10125"
725190	2370570	"72.470471"	"4.86082"
725190	2370590	"86.785535"	"4.4218"
725190	2370610	"101.020831"	"4.0019"
725190	2370630	"115.417867"	"3.40616"
725190	2370650	"130.034080"	"2.55698"
725190	2370670	"145.024890"	"1.12593"
725190	2371290	"143.053217"	"1.28922"
725190	2371310	"129.616296"	"2.28956"
725190	2371330	"116.094689"	"2.91219"
725190	2371350	"102.734608"	"3.34301"
725190	2371370	"89.382403"	"3.67962"
725190	2371390	"76.022292"	"3.9692"
725190	2371410	"62.570101"	"4.21665"
725190	2371430	"48.971571"	"4.34792"
725190	2371450	"35.534585"	"4.4916"
725190	2371470	"22.097601"	"4.56706"
725190	2371490	"8.660624"	"4.588"
725190	2371510	"4.854020"	"4.63812"
725190	2371530	"18.290606"	"4.57916"
725190	2371550	"31.811860"	"4.48773"
725190	2371570	"45.248834"	"4.43156"
725190	2371590	"58.762980"	"4.26433"
725190	2371610	"72.199940"	"4.00097"
725190	2371630	"85.714141"	"3.74869"
725190	2371650	"99.158249"	"3.4486"
725190	2371670	"112.510821"	"3.03874"
725190	2371690	"126.109324"	"2.49518"
725190	2371710	"139.623479"	"1.52597"
725190	2371830	"143.637077"	"0.0710621"
725190	2371850	"128.286179"	"0.135557"
725190	2371870	"113.023048"	"0.175614"
725190	2371890	"97.672176"	"0.201386"
725190	2371910	"82.299893"	"0.220721"
725190	2371930	"66.594118"	"0.239626"
725190	2371950	"51.049114"	"0.248695"
725190	2371970	"35.414441"	"0.260343"
725190	2371990	"19.619050"	"0.260552"
725190	2372010	"3.984604"	"0.267271"
725190	2372030	"11.632033"	"0.260102"
725190	2372050	"27.195289"	"0.264759"
725190	2372070	"42.901012"	"0.25565"
725190	2372090	"58.464646"	"0.24934"
725190	2372110	"74.170308"	"0.238946"
725190	2372130	"89.876029"	"0.215634"
725190	2372150	"105.510669"	"0.190782"
725190	2372170	"121.216401"	"0.157872"
725190	2372190	"136.851030"	"0.106858"
725210	2360810	"147.187639"	"0.374978"
725210	2360830	"127.632728"	"1.11009"
725210	2360850	"108.300483"	"1.3966"
725210	2360870	"88.856908"	"1.61538"
725210	2360890	"69.413336"	"1.82784"
725210	2360910	"49.969767"	"1.96575"
725210	2360930	"30.414896"	"2.01454"
725210	2360950	"11.082653"	"2.06279"
725210	2360970	"8.388207"	"2.08437"
725210	2360990	"27.693159"	"2.0922"
725210	2361010	"47.248063"	"2.10641"
725210	2361030	"66.691618"	"2.1298"
725210	2361050	"86.135172"	"2.16877"
725210	2361070	"105.578724"	"2.21147"
725210	2361090	"124.910933"	"2.10502"
725210	2361110	"125.956811"	"1.55199"
725210	2361130	"120.245393"	"1.11487"
725210	2361150	"114.501259"	"1.15019"
725210	2361170	"108.822584"	"1.20395"
725210	2361190	"103.078410"	"1.32258"
725210	2361210	"97.366998"	"1.42879"
725210	2361230	"91.655597"	"1.4426"
725210	2361250	"86.147217"	"1.49514"
725210	2361270	"80.937707"	"1.59848"
725210	2361290	"75.588035"	"1.76507"
725210	2361310	"70.408476"	"1.85477"
725210	2361330	"65.198969"	"1.94433"
725210	2361350	"59.989464"	"2.02408"
725210	2361370	"52.740100"	"2.14953"
725210	2361390	"45.392005"	"2.23319"
725210	2361410	"42.640478"	"2.30548"
725210	2361430	"39.742936"	"2.37037"
725210	2361450	"35.530836"	"2.45536"
725210	2361470	"31.207159"	"2.53514"
725210	2361490	"26.908133"	"2.58188"
725210	2361510	"21.982380"	"2.62611"
725210	2361530	"16.412458"	"2.69562"
725210	2361550	"10.810731"	"2.69237"
725210	2361570	"5.240909"	"2.64637"
725210	2361590	"0.255523"	"2.63637"
725210	2361610	"5.821162"	"2.61709"
725210	2361630	"11.281426"	"2.62613"
725210	2361650	"16.883081"	"2.63006"
725210	2361670	"22.453046"	"2.59311"
725210	2361690	"27.945025"	"2.56057"
725210	2361710	"33.514927"	"2.56226"
725210	2361730	"39.006968"	"2.56132"
725210	2361750	"44.718422"	"2.52897"
725210	2361770	"50.178580"	"2.43872"
725210	2361790	"55.748466"	"2.43582"
725210	2361810	"61.318414"	"2.43062"
725210	2361830	"66.810379"	"2.36731"
725210	2361850	"72.380299"	"2.25189"
725210	2361870	"77.981998"	"2.23542"
725210	2361890	"83.442194"	"2.18614"
725210	2361910	"89.012133"	"2.14797"
725210	2361930	"94.613810"	"2.03634"
725210	2361950	"100.074013"	"1.89302"
725210	2361970	"105.675704"	"1.83697"
725210	2361990	"111.245624"	"1.8116"
725210	2362010	"116.737600"	"1.68224"
725210	2362030	"122.307505"	"1.52114"
725210	2362050	"127.799496"	"1.29775"
725210	2362070	"133.479107"	"1.07627"
725210	2362090	"138.939304"	"0.882575"
725210	2362110	"144.431271"	"0.634134"
725210	2366630	"147.627385"	"0.235309"
725210	2366650	"134.907722"	"0.340567"
725210	2366670	"123.958086"	"0.427256"
725210	2366690	"113.608876"	"0.48445"
725210	2366710	"103.298387"	"0.531653"
725210	2366730	"92.949187"	"0.55125"
725210	2366750	"81.118969"	"0.548085"
725210	2366770	"66.804302"	"0.569"
725210	2366790	"52.731180"	"0.585128"
725210	2366810	"38.578199"	"0.596097"
725210	2366830	"24.262809"	"0.597581"
725210	2366850	"10.190379"	"0.584853"
725210	2366870	"3.963505"	"0.589502"
725210	2366890	"18.116227"	"0.568858"
725210	2366910	"33.648198"	"0.545469"
725210	2366930	"50.983224"	"0.516426"
725210	2366950	"68.219183"	"0.496201"
725210	2366970	"85.554203"	"0.485932"
725210	2366990	"102.889228"	"0.460564"
725210	2367010	"120.125174"	"0.409957"
725210	2367030	"137.460192"	"0.311022"
725210	2368170	"134.706910"	"2.02476"
725210	2368190	"116.514560"	"3.30333"
725210	2368210	"98.275215"	"4.31503"
725210	2368230	"80.035889"	"4.93086"
725210	2368250	"61.796592"	"5.42543"
725210	2368270	"43.604203"	"5.68655"
725210	2368290	"25.260472"	"5.91288"
725210	2368310	"7.021240"	"6.16329"
725210	2368330	"11.171232"	"6.37327"
725210	2368350	"29.410514"	"6.43679"
725210	2368370	"47.451600"	"6.53829"
725210	2368390	"43.236300"	"6.60943"
725210	2368410	"34.600904"	"6.49893"
725210	2368430	"26.063641"	"6.51997"
725210	2368450	"17.531476"	"6.33023"
725210	2368470	"8.891343"	"5.87832"
725210	2368490	"0.361210"	"5.53538"
725210	2368510	"8.179032"	"5.49869"
725210	2368530	"16.814106"	"5.38837"
725210	2368550	"25.297315"	"5.40919"
725210	2368570	"33.834635"	"5.37019"
725210	2368590	"42.469975"	"5.2464"
725210	2368610	"50.904102"	"5.15133"
725210	2368630	"59.539494"	"5.16566"
725210	2368650	"68.089477"	"5.15679"
725210	2368670	"76.475771"	"5.1216"
725210	2368690	"84.910144"	"5.06065"
725210	2368710	"92.658435"	"4.8443"
725210	2368730	"98.149727"	"4.52556"
725210	2368750	"101.983774"	"4.28813"
725210	2368770	"105.701954"	"4.20998"
725210	2368790	"109.307874"	"3.99403"
725210	2368810	"113.005115"	"3.89951"
725210	2368830	"116.631980"	"3.63397"
725210	2368850	"120.344448"	"3.4255"
725210	2368870	"124.041098"	"3.11154"
725210	2368890	"127.780764"	"2.80656"
725210	2368910	"131.632645"	"2.3975"
725210	2368930	"135.377356"	"2.1168"
725210	2368950	"139.074374"	"1.94941"
725210	2368970	"142.792552"	"1.7414"
725210	2368990	"146.531891"	"1.36615"
725210	2370290	"149.270785"	"1.07764"
725210	2370310	"134.803146"	"2.57374"
725210	2370330	"119.786275"	"3.52489"
725210	2370350	"104.795445"	"4.12126"
725210	2370370	"89.794102"	"4.54958"
725210	2370390	"74.727797"	"4.89072"
725210	2370410	"59.737018"	"5.17928"
725210	2370430	"44.735597"	"5.30606"
725210	2370450	"29.658842"	"5.45594"
725210	2370470	"14.754034"	"5.58162"
725210	2370490	"0.323498"	"5.51194"
725210	2370510	"15.238261"	"5.52967"
725210	2370530	"30.008374"	"5.47258"
725210	2370550	"44.323328"	"5.16205"
725210	2370570	"58.558636"	"5.10808"
725210	2370590	"72.873715"	"4.87509"
725210	2370610	"87.109008"	"4.46758"
725210	2370630	"101.924063"	"4.03102"
725210	2370650	"116.829292"	"3.45306"
725210	2370670	"131.810493"	"2.60218"
725210	2370690	"146.639776"	"1.06677"
725210	2371270	"141.761142"	"1.39937"
725210	2371290	"128.239528"	"2.39055"
725210	2371310	"114.802622"	"2.96996"
725210	2371330	"101.442517"	"3.38399"
725210	2371350	"88.082426"	"3.70629"
725210	2371370	"74.645516"	"4.00025"
725210	2371390	"61.285425"	"4.22914"
725210	2371410	"47.763845"	"4.36175"
725210	2371430	"34.319407"	"4.51788"
725210	2371450	"20.959865"	"4.55731"
725210	2371470	"7.445502"	"4.60361"
725210	2371490	"5.991665"	"4.61993"
725210	2371510	"19.590101"	"4.57209"
725210	2371530	"32.942677"	"4.47564"
725210	2371550	"46.464043"	"4.43561"
725210	2371570	"59.978155"	"4.23455"
725210	2371590	"73.415121"	"3.97632"
725210	2371610	"86.929304"	"3.72557"
725210	2371630	"100.373457"	"3.41672"
725210	2371650	"113.887558"	"2.99235"
725210	2371670	"127.240161"	"2.42494"
725210	2371690	"140.838662"	"1.4594"
725210	2371850	"141.029919"	"0.0863291"
725210	2371870	"125.766784"	"0.145281"
725210	2371890	"110.298893"	"0.181363"
725210	2371910	"94.682723"	"0.205196"
725210	2371930	"78.976999"	"0.22483"
725210	2371950	"63.413413"	"0.242466"
725210	2371970	"47.618042"	"0.249969"
725210	2371990	"31.983487"	"0.261318"
725210	2372010	"16.367268"	"0.260869"
725210	2372030	"0.732585"	"0.27476"
725210	2372050	"14.812471"	"0.272244"
725210	2372070	"30.536787"	"0.277006"
725210	2372090	"46.081726"	"0.263554"
725210	2372110	"61.877112"	"0.255623"
725210	2372130	"77.582832"	"0.238738"
725210	2372150	"93.127842"	"0.214358"
725210	2372170	"108.762466"	"0.188796"
725210	2372190	"124.205432"	"0.15104"
725210	2372210	"139.733137"	"0.0920795"
725230	2360810	"142.465920"	"0.604481"
725230	2360830	"123.022341"	"1.13741"
725230	2360850	"103.605627"	"1.5225"
725230	2360870	"84.023850"	"1.66242"
725230	2360890	"64.691616"	"1.83781"
725230	2360910	"45.248046"	"1.97149"
725230	2360930	"25.804479"	"2.05256"
725230	2360950	"6.472356"	"2.08733"
725230	2360970	"13.082657"	"2.07914"
725230	2360990	"32.526216"	"2.03714"
725230	2361010	"51.969775"	"1.98408"
725230	2361030	"71.275215"	"1.84739"
725230	2361050	"90.745554"	"1.65698"
725230	2361070	"110.300438"	"1.45785"
725230	2361090	"129.605855"	"1.32425"
725230	2361110	"145.071287"	"0.692453"
725230	2361130	"139.436504"	"0.621803"
725230	2361150	"133.692356"	"0.84658"
725230	2361170	"127.980931"	"0.984415"
725230	2361190	"122.269513"	"1.05012"
725230	2361210	"116.558104"	"1.12152"
725230	2361230	"110.813956"	"1.16518"
725230	2361250	"105.432416"	"1.28295"
725230	2361270	"100.222905"	"1.47264"
725230	2361290	"94.903180"	"1.57412"
725230	2361310	"89.693670"	"1.6375"
725230	2361330	"84.484163"	"1.77121"
725230	2361350	"79.133440"	"1.92716"
725230	2361370	"70.954291"	"2.02588"
725230	2361390	"65.045173"	"2.09269"
725230	2361410	"62.345629"	"2.19078"
725230	2361430	"59.255260"	"2.28273"
725230	2361450	"54.931580"	"2.4008"
725230	2361470	"50.743945"	"2.46353"
725230	2361490	"46.531823"	"2.51972"
725230	2361510	"41.109059"	"2.58901"
725230	2361530	"35.539073"	"2.66564"
725230	2361550	"30.078862"	"2.67177"
725230	2361570	"24.509045"	"2.62967"
725230	2361590	"18.907221"	"2.60226"
725230	2361610	"13.415328"	"2.62571"
725230	2361630	"7.845273"	"2.64299"
725230	2361650	"2.276094"	"2.64569"
725230	2361670	"3.216752"	"2.61311"
725230	2361690	"8.818703"	"2.62785"
725230	2361710	"14.356797"	"2.63172"
725230	2361730	"19.848503"	"2.61628"
725230	2361750	"25.418511"	"2.56568"
725230	2361770	"30.910424"	"2.56113"
725230	2361790	"36.512194"	"2.56572"
725230	2361810	"42.082050"	"2.55926"
725230	2361830	"47.574133"	"2.45643"
725230	2361850	"53.253675"	"2.44032"
725230	2361870	"58.713881"	"2.44143"
725230	2361890	"64.315588"	"2.39502"
725230	2361910	"69.775780"	"2.29932"
725230	2361930	"75.345715"	"2.24387"
725230	2361950	"80.947397"	"2.21231"
725230	2361970	"86.549111"	"2.17725"
725230	2361990	"92.009295"	"2.0921"
